row_id,place_id
27832,2473025008 6625450967 2283767927
27833,4047355650 9999932225 3981701796
27834,6226232372 4488202312 8691470196
27835,6847940126 1454968586 6221659330
27836,8607839643 2759551095 4910268244
27837,9701778444 5294532289 2041045273
27838,2308763546 1400864220 3798906432
27839,5349392394 3600248233 8532936059
27840,8607353836 5939380474 9897245250
27841,7436476363 2799679952 9642461451
27842,2927929971 7695886769 7283214439
27843,2669850268 4955559629 4903020562
27844,3281905013 5116137507 1766110316
27845,1572906870 3688006142 9999932225
27846,5299497179 3672508159 7721943436
27847,3393582279 2114821477 9999932225
27848,7553811449 9999932225 3981701796
27849,5180315369 8152651545 3608498019
27850,5567189582 8230773529 9999932225
27851,7440232816 5901977019 6914016352
27852,9412667603 5984279091 5944061358
27853,8093571697 3289780176 1877406601
27854,2701389413 4616760084 5692778215
27855,8172372247 9769984804 9999932225
27856,5130809289 3409977172 3126875919
27857,2625523520 3338369010 3981390700
27858,8273116638 3202239959 8419804439
27859,2380778571 3980224941 3980312674
27860,1168869217 9373984994 9999932225
27861,9410828226 2138327290 9999932225
27862,1630728393 4107670799 1702073954
27863,3137928872 9999932225 3983013200
27864,2370571677 7748234298 7098084136
27865,8042866623 3318775596 4321104517
27866,5550543826 3803473429 1379473578
27867,9670880016 3688545654 8310066695
27868,3054101419 4925676810 4406758647
27869,5208548043 5855724706 4019002848
27870,2826671923 3769811075 3981701796
27871,9460163288 7402341164 3032465771
27872,6716833520 4771204372 9622765064
27873,8296848516 9999932225 3980040563
27874,8993638159 6997824322 2098699011
27875,4014370448 1891712064 4099566767
27876,6170390014 2791309493 9896104470
27877,7831808087 3338369010 9563571831
27878,9759419547 7755479094 9999932225
27879,4352938916 1610443046 9999932225
27880,5378832672 6430102893 7050932683
27881,6030583518 8016758016 2003663787
27882,8557868801 5015535072 3825672698
27883,9592990312 9520555205 3981350103
27884,7799081836 9400117788 2916304576
27885,3164505355 7707284680 5683215235
27886,5826677523 5825403810 8505189762
27887,5576343508 4262813542 9999932225
27888,1942366768 9999932225 3981701796
27889,9731490099 5045101625 8538546368
27890,5928853716 5089217646 1327946959
27891,6793167479 4873022619 3250403034
27892,4065576652 7253131064 3981390700
27893,5978091121 5023424278 8304993457
27894,5538047913 2605277672 6460536164
27895,2551507939 8634018208 3637820606
27896,1648298701 5601222644 9999932225
27897,7431191033 9191244267 5998817791
27898,4179871088 9999932225 3981390700
27899,4248181921 7895459263 9999932225
27900,8295593684 2160712028 3471912455
27901,3311039509 3523024400 2360572683
27902,2003919262 1803517767 4984435420
27903,1241087777 6965425619 6510997362
27904,8597148194 7579077165 5690497553
27905,8336964220 8217422230 9999932225
27906,5396994152 6680552313 9999932225
27907,2760290348 5372461650 6919524860
27908,7501818888 8709876572 9999932225
27909,2667672157 3521181804 2286513176
27910,1173968114 8805901585 7874646502
27911,5853289810 6416996375 9999932225
27912,7593426449 7302771728 2710314409
27913,4330360369 7919930971 9999932225
27914,1538547088 1072149011 1196583198
27915,3223071424 9929144277 8254779016
27916,4602033354 9023626208 9359956624
27917,8513033609 6050820962 3974038638
27918,9725055261 6674160594 3897172964
27919,7475196838 3537527725 7797991050
27920,8778114090 3938239287 3254008118
27921,3505620748 8980590592 9999932225
27922,3308992460 9646282685 7665034629
27923,2895258200 1533676121 3117386892
27924,7529202515 8258289243 6237820588
27925,6727693101 3981390700 3980090620
27926,4636530015 4231774631 8767782579
27927,7749383927 6964510567 9999932225
27928,2818528047 6437969791 4712871935
27929,8789874897 6797586969 4583409546
27930,7076856823 6519575981 3981701796
27931,7490432656 5190752226 4281032836
27932,1291803279 4610055463 5207075604
27933,5921873907 9738765348 8618156660
27934,8116970860 8982873504 9999932225
27935,2103323837 4097215330 7503798017
27936,9839417400 6333384800 3256636394
27937,4997805052 3830058898 9999932225
27938,7429258271 2475598177 3948061003
27939,4989197619 3693246815 8973125573
27940,3126368631 9387282069 1989052669
27941,4598920569 9999932225 3981701796
27942,1426318715 1497939308 7449814671
27943,1662903154 5181186949 6438300370
27944,9657222257 6380081406 2620603890
27945,8141591591 3468132601 8086633035
27946,3053627331 4659531797 9999932225
27947,9696000532 9569576949 9999932225
27948,8092620103 1554919318 7819465203
27949,7945522992 8791960835 9999932225
27950,6331256229 3782610663 9142395911
27951,6287866207 1594705684 9847841099
27952,5834858726 4665274178 9861768249
27953,7249693288 3980090620 3980278054
27954,3363127828 3426643781 2253918851
27955,2133749704 6857841138 3980312674
27956,6224699908 3709629599 8528173078
27957,7327413473 1927609353 9999932225
27958,7518513501 3097436104 9999932225
27959,6333353278 4984158643 6522365210
27960,5081012120 7692332267 9999932225
27961,1637845548 4111976637 7736911409
27962,4785677608 9186229128 3981350103
27963,5905647751 2769307540 7436276066
27964,7549868810 5191748632 6917460790
27965,4737436576 8769268095 9999932225
27966,9211416701 9555325496 7987410294
27967,4606448392 7626841900 8333323636
27968,9092874156 4810407772 7334994477
27969,6519159921 9999932225 3980224941
27970,6406071761 8441086263 9343064100
27971,3630673779 8625211965 6083382924
27972,5721911799 4263982288 8749308408
27973,4998570084 5248051603 3074201589
27974,1816250223 3405356453 1033724822
27975,7560532202 1368524635 3210506970
27976,7710959819 9461784356 5077351197
27977,3475837861 2125279112 2996854120
27978,9353318771 1042114434 8411460080
27979,5817876664 5489676242 9728309874
27980,9229523088 3118176506 8158850058
27981,2882852591 1271524085 9478369829
27982,7961927776 8222420431 2114107808
27983,1848273719 7046700463 3473479549
27984,9830313388 8271894200 1649093716
27985,7187808737 9863683175 4069599410
27986,9049353898 2208124399 9999932225
27987,8269400049 2049085846 8114009897
27988,2313155078 4671730555 2286244549
27989,7563600598 4748128613 5406730056
27990,1514389455 2302088609 1915213396
27991,2861113114 9999932225 3981390700
27992,9904182060 5674526599 1538339445
27993,3676213146 3579816250 9999932225
27994,1098454644 8201836450 6454899172
27995,7908090844 9999932225 3981350103
27996,8987345680 4583118889 5297343464
27997,7464852852 3724179546 1204130477
27998,6586532952 4861383288 9337131405
27999,8886220132 6220358820 2593288605
28000,8619816474 5024953088 7818095204
28001,8367322944 2948394363 8290647768
28002,6440267951 6271380543 3546118568
28003,3150170393 8110774204 8616322022
28004,6974134906 8596681500 1360561990
28005,6228766663 8713024243 3788620263
28006,7107798597 4018498043 1307717922
28007,8223153730 9471447471 7721706766
28008,1566767407 8687559776 6339696493
28009,8800122795 1590689183 8460450362
28010,8727900087 1642632592 3981701796
28011,5294186259 7740218849 7884271323
28012,6720533955 8511864923 9999932225
28013,9778294424 9999932225 3981390700
28014,6476408185 7621771107 7080008555
28015,7122087488 4146721281 4116047151
28016,5878324937 7815150481 8495925557
28017,2252960078 4909747086 8460450362
28018,1637699622 5590099521 5834795247
28019,7008493285 2273383547 3825735330
28020,9598594228 6001345249 1134553402
28021,9885742842 5305710143 9782697567
28022,2296184970 5430407759 8304434991
28023,1307713772 5209157563 2416972415
28024,1033733260 8757943216 3897562711
28025,3764232144 6708411039 2684278653
28026,3166129083 9999932225 3981785329
28027,3516091680 5035626753 7013193650
28028,2979178893 7543200497 3367928446
28029,1787373208 9872842600 4631492200
28030,7722461643 2558962073 6160600658
28031,1064561174 8907778072 3981701796
28032,4543031619 8752515125 6449462820
28033,3525342576 2696536813 9999932225
28034,6877515331 3003302020 1249113069
28035,1286424587 6575574312 7656881081
28036,7722012093 6291289780 5185952168
28037,6087678962 9201175643 9999932225
28038,1767784381 9999932225 3981785329
28039,3440920212 7200297853 9999932225
28040,5638669864 3218494417 8001707505
28041,6163003469 2242639142 5861611306
28042,8105989782 7864374820 5593290084
28043,1979408772 5992876943 4100745253
28044,2644061565 2096579216 1425800425
28045,8571477812 9694076755 6011667419
28046,9579177704 7910918323 9999932225
28047,2707613888 8583205272 9999932225
28048,1855876529 1010699215 6920781117
28049,3374244757 5544525156 3981785329
28050,5675123174 4849042255 1458465236
28051,3269367927 4582758286 3980224941
28052,3652264110 5878061581 7129309504
28053,8647081670 1167097892 3981390700
28054,8395647222 7377864058 7927966337
28055,9647201791 4861885379 2628211400
28056,8086690928 2501323467 9999932225
28057,1440530950 5668411536 8475296310
28058,6394452550 2050755033 3981920612
28059,3610878212 7525179943 3982765483
28060,2932566804 8712836661 6523393631
28061,5499314466 3277270005 7873693862
28062,5544842050 9999932225 3981785329
28063,9051626522 3842637082 8978484368
28064,6838194081 9999932225 3981785329
28065,4327728483 8461096765 6534176712
28066,8263318315 8279143871 3173909240
28067,7488464013 8783181195 5556542920
28068,7844204804 7201844943 9999932225
28069,3914736218 9287382066 9999932225
28070,8464465293 1140718718 3687837328
28071,6766405574 2032225277 8108532067
28072,6339837129 8967432321 7016101362
28073,1971649137 9363213262 9047375329
28074,7168649657 2634419689 9999932225
28075,1775499647 7158751281 2442192560
28076,2637125764 6927367001 6906361220
28077,7512681083 4068786405 5041535677
28078,1517689573 6429837067 3982952284
28079,1158850104 6875097537 9498414684
28080,1029336316 2708771774 8866735078
28081,7113297377 9687724811 6122101356
28082,1142083934 7840363321 3635282764
28083,1192602825 1122077010 9999932225
28084,8376693810 6187796901 6917460790
28085,7236377599 8250983186 3981390700
28086,6174177345 5522715278 4326264188
28087,7840753344 6319121293 2093834842
28088,2042333344 9556865129 6879297875
28089,8311585911 7498991789 3843821563
28090,8148826295 1394738956 9908608598
28091,1798065599 4527507204 1811414105
28092,9404707969 7737633071 9999932225
28093,1183148676 8262326480 5212572913
28094,9129417169 2669368550 3526202363
28095,6336898682 9999932225 3981785329
28096,6286303850 3535224684 5898690717
28097,1580630873 2544832374 1177191120
28098,5474994991 2344743262 8406928992
28099,5605512794 9999932225 3981390700
28100,7744214424 7043712523 4447928598
28101,5132786019 4084986965 7126215651
28102,9794657506 5620885431 2681091146
28103,8523065625 7593183634 1224605372
28104,8230734878 9614943579 8575481270
28105,3808501344 7413949558 6169691041
28106,6643612173 1203983830 3981701796
28107,5502114778 1103925064 4098154917
28108,5779120630 4603206668 3288530526
28109,1298164972 8812014581 9472058515
28110,9474970569 9999932225 3981293372
28111,1691135151 2949307252 2793968892
28112,7599305302 7038972695 7175511695
28113,3741505198 5208157673 4454564014
28114,2613769787 4200878179 9583081381
28115,4343582489 5252652978 4638096372
28116,3856036375 8250691428 2587494070
28117,8203222426 5623119195 3981293372
28118,4912058389 9194459552 2007125199
28119,5934278386 9688455751 2451319349
28120,6719328771 5938503814 5974434524
28121,7831676642 9050479488 9999932225
28122,2433673080 8582055626 9287379335
28123,7610971759 9999932225 3980090620
28124,6022903510 6165231728 3425254131
28125,4895001754 8153547911 3549087243
28126,2852835743 8766814189 3484100548
28127,7630349551 6733404672 8118446541
28128,6683508291 8541309031 9541376854
28129,1477789236 3380237807 3356331890
28130,2445694876 3062380044 7966526442
28131,2770157257 6902625150 9480753052
28132,8013329819 4370880921 8792019238
28133,9823256215 2813157840 5471573003
28134,1791547880 7853638892 9999932225
28135,1731021486 9452148303 8900374165
28136,6745368214 6334253777 2133625756
28137,4489167871 6859310781 1418554031
28138,8549638232 8727900087 9747732767
28139,5285269344 7930621125 8726354956
28140,5566585088 9139827490 9683737352
28141,6384858865 7170019879 8163881949
28142,7770895462 4453402882 9892339782
28143,7639992130 2631240427 3981701796
28144,8551584793 1477654025 8297604991
28145,3834136198 1984133976 4891841304
28146,2613769787 2667143436 9584750042
28147,1168544521 3624973773 3083528196
28148,4455950105 9108086973 9999932225
28149,4306230851 4248181921 3980090620
28150,5418779431 7441010909 9999932225
28151,6237389347 2103023587 1765595796
28152,3330182664 1711691587 1530768150
28153,3007223807 4090554823 5923658112
28154,5122927050 8334494233 3180290509
28155,5389252401 6244660363 6431342702
28156,5521470028 2255028508 2415030211
28157,1000773040 1842349206 8562481279
28158,5931831938 9033567575 9158836798
28159,3568332407 8358950104 7654536533
28160,1663061360 2232037161 9587250655
28161,3151766560 1983801154 3203592942
28162,5116367273 5484006387 1456201867
28163,1089905252 3220620002 8519324350
28164,2125922408 1954176245 3859921693
28165,8754862273 5321324236 8699232684
28166,4422012359 5730456599 9999932225
28167,6792273501 2375184886 9053690044
28168,4146060693 9854259074 2675869297
28169,3955982538 1146906344 3981785329
28170,7118153808 3060791625 9999932225
28171,8223986715 4108249365 2641579161
28172,1342965049 8271353459 3873874394
28173,6172032360 1863321967 3980224941
28174,4802629431 5017256917 5320211098
28175,2329984452 9309184563 7335232411
28176,6084800974 1124408548 9999932225
28177,5075345744 9089282777 3783523858
28178,4454296437 7392558369 5361695208
28179,1052618411 1609961258 9999932225
28180,5732707714 2933420563 2597008117
28181,8398033946 8783929518 9414146689
28182,3093024598 1267213173 9999932225
28183,4603842234 7725570814 4453667040
28184,9797429781 6318254516 9999932225
28185,6525925801 4083066538 9999932225
28186,1725140052 3032363260 9999932225
28187,7200250671 3664691075 3981350103
28188,1134034750 2198209291 2020458125
28189,1331591212 3223071424 7965050644
28190,7263220457 7758352075 3810549191
28191,6664432503 4128170626 7459729818
28192,8009743340 1886155864 5776775983
28193,3425199312 7294561619 1745999613
28194,3864043740 1040513957 8638250079
28195,1814457896 2184994254 8278897949
28196,5678184454 6310373945 9999932225
28197,3100170718 5655857855 5418975376
28198,4665431280 4472565607 3978008087
28199,9877259667 2938951386 7373011912
28200,5844403104 7090998482 9999932225
28201,5509620707 8745196760 7653025759
28202,5604184193 8318996392 5346803833
28203,1197224874 9145140443 1385032609
28204,2988944543 9312290217 2409795051
28205,5801333024 9016533453 6548772516
28206,1219029199 7282363053 1518470867
28207,6831943113 4307100548 1249113069
28208,8087243287 7080501876 1042403595
28209,5733726201 1307430799 9999932225
28210,9490694753 2102980004 3157070162
28211,1527405158 6050710766 9234459580
28212,9208717079 6815529728 8969043062
28213,7962974248 5930805604 1875541986
28214,7652030377 3192881159 6581504539
28215,1957648386 6912237275 3774348915
28216,1898480938 6416028152 4165439529
28217,8518925502 8141828218 6639952860
28218,2704887120 4848056368 3440817731
28219,7118161543 3027502358 8418659243
28220,3555448571 3641512166 9999932225
28221,3732568341 7661677171 9999932225
28222,8460734219 8605072683 5052608443
28223,2897299139 8712115448 8085666542
28224,3361296801 8198700956 9999932225
28225,4711575092 6585612852 4656399320
28226,5923658112 3876410888 9448240237
28227,2534001349 2450691088 3157070162
28228,2926301581 1140896812 5854937700
28229,8245606728 8061930126 1908081390
28230,2879126170 8207701626 9999932225
28231,9450026624 2274126437 5854570323
28232,5839891506 6696915755 7040877646
28233,1923154006 5233108059 4446691424
28234,2140425588 7574715311 8792295459
28235,1777130702 4678582244 5325184742
28236,3669103571 6310588210 7645643526
28237,5870442177 6079447020 9879687740
28238,5169665885 9787616479 3015555412
28239,3652766713 7879772697 9999932225
28240,4222158663 9999932225 3980055033
28241,6479893876 9179407857 6517572333
28242,8500302825 9420161171 9999932225
28243,7085288784 7136865751 4715823096
28244,4785518658 7621962347 2376903404
28245,7595006081 3421147109 9999932225
28246,5237947566 9929144277 4964475472
28247,7138017929 1489841968 1072776199
28248,6470008095 2210603043 2464122156
28249,9476996309 6986392391 9999932225
28250,7075622036 4882900272 6513882238
28251,9843097330 5483176222 5312598234
28252,4414327169 6806818964 8938561782
28253,2528977705 2417938261 3981701796
28254,6050099146 4184407514 1342392922
28255,7665559393 4246616220 1217317662
28256,3973137510 9642045993 6453763488
28257,8963952624 7119961230 9999932225
28258,2245923222 4377868582 3981701796
28259,5862179351 4194582738 2403525356
28260,2981649452 6050099146 4465764551
28261,8153938779 3909957301 1678573612
28262,4439519414 9627210911 1923255249
28263,8687427396 7924582970 8919885068
28264,8157156212 9743794026 5684266777
28265,1254892133 3907270529 9122172561
28266,7662214185 1159491926 5158697171
28267,8055785451 7050932683 3861482496
28268,1937111189 9999932225 3981701796
28269,8594100807 7816328296 3383175738
28270,1100500187 3420852389 9999932225
28271,3407190278 6986024573 9999932225
28272,2741717121 3136540354 3796044378
28273,4967079964 7718069841 5214702476
28274,7153011915 1482775380 2358068188
28275,6749943676 8415302427 3981701796
28276,3254640650 2767891276 9999932225
28277,3166188869 1500341258 5392660549
28278,3752622815 4621825987 6408404549
28279,1984973798 1833042408 6784715010
28280,6133381876 9549712290 2198790238
28281,9820764969 2473025008 4618657411
28282,3961815285 3862050876 9999932225
28283,8740937200 4658454829 7726946287
28284,2174294561 2855436384 9999932225
28285,9428321006 6087103821 6213797542
28286,9654346238 6598806778 4766826358
28287,5451176813 6089936237 9999932225
28288,4905436385 1465288275 1219029199
28289,7685436996 5675044797 8232500214
28290,4096766042 4034058309 5287280322
28291,1425344847 1075444393 8220325694
28292,4919452403 7232684395 3981350103
28293,5955145419 1239842196 3986024228
28294,1306893109 3449835444 7946234756
28295,1415428518 2495034607 4058295971
28296,9361312275 4002942388 6074905883
28297,5385366481 6551988249 9999932225
28298,9876965863 3317407312 9320057374
28299,9263769211 8768724653 9999932225
28300,2082558614 1393619123 1164071926
28301,3467881168 6474977214 9439678564
28302,5801882756 1082422578 9999932225
28303,4167947415 3975966085 5387120490
28304,9868068175 2711577740 9999932225
28305,6819561393 2670827096 9999932225
28306,9274747982 9998057926 1527921905
28307,3963178142 9820658127 9999932225
28308,7456711391 2884068678 8153938779
28309,6563151345 5087269981 5472044480
28310,1975617726 8143772867 5558124470
28311,7828434040 6984693119 8876901213
28312,8787676462 1680643009 7254357775
28313,3779000976 4832528715 3510563694
28314,8974326051 9161829888 3819524124
28315,1475756457 2344889221 3934159940
28316,4393944479 9999932225 3981701796
28317,3640704040 1741237000 9999932225
28318,2845276247 8127471371 4473571509
28319,6342215923 3754347828 8097358899
28320,7408966739 1311147555 3981701796
28321,1306126552 5545577054 3946032129
28322,2726396100 9934146427 7326546628
28323,3840814828 1712920774 9793439270
28324,2168937138 3602140667 9999932225
28325,3626168775 5609601189 8349128665
28326,7041827533 5724257369 9743050254
28327,8463004683 7604631527 4343486623
28328,4000363114 1882773166 9999932225
28329,5424133260 6905372180 6055393805
28330,6109298362 6752918468 3981390700
28331,4126895674 9836863784 2762980367
28332,9229825677 7870672317 9999932225
28333,1424540831 5080839152 8247249885
28334,1253435919 9677383323 4693861546
28335,4317099273 9519386740 5053706993
28336,8578444710 8802557770 9736310122
28337,5558957490 6014081974 1141905580
28338,9491098927 8858875532 3051654284
28339,5111867724 7649090194 8816165255
28340,2687511995 4704824300 9999932225
28341,3334726431 9117633598 3981350103
28342,1886410951 4040714427 9816491800
28343,1329268354 9817444332 5878156789
28344,1364054041 8702068798 5944894965
28345,4700880871 1298164972 7335832490
28346,8762839893 6063751030 9999932225
28347,2223624923 3957702035 2135721036
28348,3688545654 9371200269 3865033578
28349,3134900390 2524410039 5423120292
28350,7473558692 4453064022 8048988189
28351,5322200789 7203252679 4506586646
28352,3887033859 3656344130 4962998363
28353,3028660185 8113648009 2472136378
28354,1990159539 6873842314 3032198255
28355,1831330340 9468752528 3500019023
28356,3421558297 4365831110 8814028353
28357,4062158718 2912412800 7453065256
28358,3315437974 4199147322 9999932225
28359,5827024285 3561151594 6544517796
28360,8783162909 9124468328 9097046955
28361,3574991904 1869042344 1832596935
28362,8442654324 9236593827 6773853375
28363,7711407803 3421623360 9999932225
28364,4938191875 4511331849 3981701796
28365,3482172774 1730295128 5344352166
28366,8648540895 5202326107 7401261371
28367,4705700399 4797523694 9999932225
28368,2554119065 4506586646 3881184420
28369,4953003157 8602171036 7783890036
28370,3746356033 2956292080 8258371966
28371,4525481513 1434970015 7621771107
28372,1887479088 6963777334 6197575478
28373,3463206979 2470067577 3277833646
28374,7451669013 9293312063 6685536635
28375,2784881316 3027578816 6775202514
28376,3893305994 3361639717 9630348538
28377,8214737602 4823547801 7711516828
28378,7386782053 4371026902 5673457963
28379,8041814381 1054527412 9910816098
28380,1118608740 5924543491 1402090066
28381,3979074063 7141118584 9480671246
28382,2729326442 6813020455 3014718150
28383,2500384740 3570099343 3148264435
28384,3700168767 7853220114 9999932225
28385,3762786239 1787373208 8883813671
28386,9976450898 7352402054 9999932225
28387,2280205074 7030012046 5128959118
28388,5905504118 2899673863 2892425645
28389,8424187509 4620898131 4795367152
28390,5256259918 1765038153 1576144194
28391,8707063381 7516758468 8728243540
28392,8884884620 3821340080 9999932225
28393,2944470783 6169327434 9904929886
28394,2117040069 3857900962 9395391272
28395,6631372857 2658244217 9861483295
28396,1114836375 5889007670 4093627922
28397,5153358473 9999932225 3981701796
28398,4522188116 9597264157 9999932225
28399,2928144538 2674124216 9999932225
28400,6873793733 8463459368 9412667603
28401,9670660198 8512907512 7604899385
28402,3479129463 4397034466 6983973171
28403,4019355644 4205196636 5233848254
28404,1244367067 1683001363 5283863002
28405,3635255955 1925910700 9913750255
28406,7007373414 8409983312 9772706075
28407,3186963810 3162969121 9999932225
28408,1147940904 4363635175 3240305981
28409,1357071898 5013928909 1093310835
28410,9161399478 9825679978 6891955833
28411,9892527954 9744616448 1130861607
28412,2247743106 4627460885 9666377440
28413,6878337379 1226710357 6182586643
28414,8169771821 4151657289 8727133450
28415,9050335407 6492072977 1928087011
28416,4080362844 1529844287 4536134230
28417,5227773637 7428572542 6540994354
28418,7657810977 5836872842 2675593924
28419,4343486623 8463004683 9906201061
28420,5445221293 3027578816 2685315047
28421,4923141493 8645421142 2087098329
28422,5221369435 1559282039 3933814128
28423,5478752080 3409580223 1574909547
28424,7497223059 2437314211 7050932683
28425,6237009421 6539515761 4252350935
28426,6061474609 5682849000 5914128247
28427,9682153719 9999932225 3980055033
28428,8867947046 6845128796 2490404391
28429,8935430967 1096467410 3408838541
28430,2673969594 6333019883 3099416321
28431,3237569894 9785842558 9509433025
28432,1671255748 7537696069 6132559749
28433,6404664066 5225776770 3981701796
28434,2158945948 5194288865 9568741766
28435,4158457048 9999932225 3981701796
28436,8334076710 9669506456 3076363762
28437,7358780696 9999932225 3981390700
28438,3953576012 2319094661 9999932225
28439,5183416049 3366819031 5815926372
28440,6103446259 9999932225 3980224941
28441,5554712582 1368367960 4101606425
28442,5443371260 1356895729 6265913308
28443,8743478277 8793601079 5498739171
28444,4521083860 3187918950 7296040918
28445,8893152155 8456404885 8415274790
28446,7441870552 4268171546 2024700075
28447,2282828516 5322824472 8589077290
28448,4818728534 3667125359 1977355532
28449,4387064218 4730862610 4737473031
28450,8897650386 5894405328 7386400342
28451,9701778444 5294532289 7692714185
28452,2729326442 5800703680 9872492170
28453,6466855273 9487489239 8185480165
28454,8202183657 8597291628 9482625693
28455,6542514871 4399126979 3730088037
28456,8319901721 9680043343 4898960824
28457,4675774212 3368885144 9999932225
28458,3886717477 1057198707 3981701796
28459,2183702853 2737329248 3981785329
28460,4188891374 1118557458 4423447902
28461,5035987104 7682047457 5968006922
28462,8845869499 3645398593 9999932225
28463,5768842804 4607832434 2835831449
28464,4014983271 4909320235 3285674623
28465,5074388315 5608966392 8260756750
28466,8596246735 6734111681 9937647807
28467,2566296048 4626595061 8311025914
28468,1671862602 2711400165 5224290284
28469,2267513557 1587527660 2048452935
28470,3181014523 2084955207 9838372839
28471,9794434932 8341718127 7534120894
28472,4131162830 3989047452 3981701796
28473,9354677559 5076453387 2435479935
28474,5142211732 9179968563 1280265804
28475,3369021322 6073570541 6188206342
28476,6404330773 3657567089 3981701796
28477,1276079754 7826026323 7372098659
28478,3506907238 3242868092 9893252554
28479,4781362273 2669164969 6473501865
28480,6858449278 8783929518 6507940294
28481,7068920803 3599641735 5573776080
28482,1936485054 3637354965 5225245050
28483,6060933730 4820110203 4938786965
28484,5276002905 9050558759 3981390700
28485,8237826930 4055861867 4574449941
28486,9276603054 8276997123 9918169618
28487,1606742772 9284900335 9016487552
28488,7196791974 3123791547 9999932225
28489,4601541860 5833214455 8682479989
28490,4500863678 8370128503 5246625323
28491,1850013276 6490113320 6580955644
28492,2390304331 1193663409 6549565595
28493,7517448942 6877515331 3406056037
28494,8420334351 9505220962 7429479013
28495,8843518665 8193909082 5503350880
28496,5067017582 9999932225 3980090620
28497,9308479167 9752817815 6959805670
28498,4870223727 7930153578 5506104701
28499,3727216260 7353861935 6730000327
28500,5472614958 4856256279 9999932225
28501,7358010240 6761286456 3351407365
28502,5302214062 2096070291 7202606210
28503,6657457863 4399632679 9473971093
28504,1635320637 6150439852 9999932225
28505,5927415273 5686488748 4294908123
28506,7558703167 6152210761 3981785329
28507,4694976044 7152051190 9999932225
28508,9440939199 7146285128 1352725965
28509,7690030648 7422403522 3464085076
28510,3602169844 2773013907 2436200900
28511,3292413934 5727297291 9157234657
28512,8286514326 7601959229 1783874940
28513,1410904746 2040196924 3981876209
28514,6511060234 5317760001 4776213606
28515,8792976913 9734073315 3647499174
28516,4974390285 3292852155 5779585795
28517,5825149609 5928853716 9999932225
28518,7060230390 2084921872 9999932225
28519,1025585791 4446683597 4930661060
28520,8524220707 1659454860 9999932225
28521,4196483329 1887959585 5023748012
28522,6348291878 4652348473 1728634531
28523,8363542460 5937657745 9999932225
28524,9704620807 4025797505 3981350103
28525,9623408525 5991248302 8167714900
28526,7877269614 1838382637 2288395316
28527,4190550863 8359488044 2701997139
28528,4037791509 4679398148 7986235670
28529,4487213951 8464720653 8728990149
28530,4051247102 2609039995 8721687248
28531,7959586114 5707668203 3981701796
28532,5127893523 9549631470 6043077477
28533,4563809801 2091207455 9999932225
28534,2915190932 5149345689 9999932225
28535,8563986743 1749365942 5691650352
28536,2193005595 9999932225 3981785329
28537,8462794840 3880235687 5849963921
28538,6484316108 3534629841 9371969065
28539,8285219450 2867758262 6911766771
28540,6027258485 3885061542 6109850915
28541,7706556458 7443273589 1828038595
28542,3177719701 9328620015 7106303442
28543,6552965938 9999932225 3980224941
28544,5598142413 2464122156 2557803850
28545,2465450761 1231669858 1594718451
28546,3485822022 3980090620 3980278054
28547,5934200209 1683269968 7932494529
28548,3224617861 4084596796 7875330263
28549,7730966033 3535733947 7743959839
28550,5929342140 2328634636 8382453070
28551,4257211073 2202398070 1456935987
28552,4748122252 6333384800 9185042067
28553,2571405772 4346561917 9330217209
28554,7153359952 8241052798 9999932225
28555,9106939718 5456812532 5217836820
28556,3488025525 4863395094 5735794918
28557,8746710143 9496939141 4059198706
28558,5667556117 9453162798 7747371233
28559,2778050944 5187239791 8358517949
28560,8324876302 2690048831 6385297227
28561,8180199796 1539962523 6484329599
28562,8067221203 3552311162 8769769317
28563,7886653869 1954065049 9373735814
28564,1921154479 6684681616 4868416322
28565,1805164165 9999932225 3981785329
28566,9003822709 7475598830 9999932225
28567,4854721109 3472558812 5856958355
28568,9679088553 5742767677 1427197585
28569,1771416121 8414511062 8400820071
28570,3731190002 7488776381 1338806568
28571,7655214654 8350790150 3981390700
28572,2194739585 1771084439 2605908657
28573,6872348058 4527507204 9999932225
28574,7340235814 8015722277 7709344762
28575,7773623077 3205140230 4741408890
28576,7443066594 8625657168 7665559393
28577,5049979385 9999932225 3981350103
28578,8150080282 9999932225 3981350103
28579,5152560199 8762127166 8517315303
28580,4039155138 7058279483 8661826049
28581,6052372179 9999932225 3981390700
28582,5702256690 2776019356 7698392658
28583,7250433712 9887339714 8135657302
28584,9361312275 6126642500 6604282794
28585,9837128756 3980055033 3980090620
28586,5375649494 7885885675 6039418892
28587,5214295498 4088732695 9999932225
28588,8451947329 7439806649 6430886218
28589,3915720950 1589771672 6473973716
28590,9002952821 8229694793 9999932225
28591,8162295771 1798282356 1547278933
28592,7280915995 6065389152 2209323105
28593,2416447147 4202771938 3241920728
28594,1651975623 2379822679 9999932225
28595,7687386715 7937220170 8049107423
28596,3832976056 2591585970 7715032514
28597,4854349893 3226584933 8050549203
28598,6469507720 8659497895 6646762626
28599,2938435342 8214796619 3982758040
28600,5750169262 4795367152 3981390700
28601,9159883606 4437270615 7383804527
28602,9167895292 3152551492 3738133880
28603,6875902610 9827509319 1149272604
28604,2597955833 1134432568 9999932225
28605,5861611306 5372461650 3727933905
28606,2596257747 2988478646 6335643853
28607,3512459071 7240553759 9999932225
28608,7014004031 7455229470 3981350103
